Ux,Uy,Uz,Ts,Diagnostic_CSAT,CO2,H2O,press,LI7500_diag,LI7550_SignalStrength,seconds,nanoseconds,Diagnostic_7700,CH4_density,CH4_mole_fraction,Temperature,Pressure,RSSI
1.631250023841858,-2.6640000343322754,-0.27925002574920654,23.405731201171875,8.0,16.515705108642578,723.0591430664062,101.52570343017578,249.0,56.25,1721928576.0,675000000.0,14.0,0.08544039726257324,2.0683000087738037,22.211599349975586,100.927001953125,63.38999938964844
1.6417500972747803,-2.634000062942505,-0.2757500112056732,23.3851318359375,9.0,16.511505126953125,723.0916748046875,101.57247924804688,249.0,56.25,1721928576.0,725000000.0,14.0,0.08549480140209198,2.0696799755096436,22.219100952148438,100.93099975585938,63.412200927734375
1.5842500925064087,-2.7067501544952393,-0.21325001120567322,23.3817138671875,10.0,16.507558822631836,723.2420043945312,101.54642486572266,249.0,56.25,1721928576.0,775000000.0,14.0,0.08550400286912918,2.0699400901794434,22.222900390625,100.927001953125,63.42399978637695
1.531000018119812,-2.7067501544952393,-0.19100001454353333,23.397186279296875,11.0,16.51111602783203,723.2195434570312,101.54642486572266,249.0,56.25,1721928576.0,825000000.0,14.0,0.08545559644699097,2.0686299800872803,22.208499908447266,100.93099975585938,63.398799896240234
1.564500093460083,-2.786250114440918,-0.17525000870227814,23.41607666015625,12.0,16.511613845825195,723.2073974609375,101.54642486572266,249.0,56.25,1721928576.0,875000000.0,14.0,0.08539780229330063,2.067110061645508,22.194700241088867,100.927001953125,63.39979934692383
1.589750051498413,-2.8197500705718994,-0.20125001668930054,23.40234375,13.0,16.509864807128906,723.0718994140625,101.54642486572266,249.0,56.25,1721928576.0,925000000.0,14.0,0.08542809635400772,2.067929983139038,22.204099655151367,100.92900085449219,63.42539978027344
1.6002501249313354,-2.80400013923645,-0.20075000822544098,23.395477294921875,14.0,16.511507034301758,723.1866455078125,101.54642486572266,249.0,56.25,1721928576.0,975000000.0,14.0,0.08544989675283432,2.0685999393463135,22.22010040283203,100.92900085449219,63.435001373291016
1.5445001125335693,-2.7340002059936523,-0.17250001430511475,23.4091796875,15.0,16.50858497619629,722.7459716796875,101.54642486572266,249.0,56.25,1721928576.0,25000000.0,14.0,0.08531589806079865,2.0651800632476807,22.201000213623047,100.92900085449219,63.40700149536133
1.3640000820159912,-2.6852500438690186,-0.11350000649690628,23.400604248046875,16.0,16.51055908203125,723.1226196289062,101.57247924804688,249.0,56.25,1721928576.0,75000000.0,14.0,0.08559189736843109,2.0717599391937256,22.190099716186523,100.92900085449219,63.39820098876953
1.4562500715255737,-2.7447500228881836,-0.16050000488758087,23.391998291015625,17.0,16.513301849365234,723.4811401367188,101.5621109008789,249.0,56.25,1721928576.0,125000000.0,14.0,0.08532000333070755,2.0651400089263916,22.185100555419922,100.92400360107422,63.4286994934082
1.3975000381469727,-2.7075002193450928,-0.1612500101327896,23.404052734375,18.0,16.511518478393555,723.3531494140625,101.54642486572266,249.0,56.25,1721928576.0,175000000.0,14.0,0.08546479791402817,2.068589925765991,22.180299758911133,100.92900085449219,63.41630172729492
1.3240001201629639,-2.6605000495910645,-0.14350000023841858,23.412628173828125,19.0,16.511327743530273,722.9794921875,101.54642486572266,249.0,56.25,1721928576.0,225000000.0,14.0,0.08558289706707001,2.0714900493621826,22.18440055847168,100.92900085449219,63.43360137939453
1.3052500486373901,-2.6327500343322754,-0.14775000512599945,23.42120361328125,20.0,16.51097869873047,723.2568359375,101.52037048339844,249.0,56.25,1721928576.0,275000000.0,14.0,0.08574529737234116,2.0752899646759033,22.170299530029297,100.927001953125,63.375099182128906
1.3582500219345093,-2.601750135421753,-0.0005000000237487257,23.388580322265625,21.0,16.512367248535156,723.072265625,101.54642486572266,249.0,56.25,1721928576.0,325000000.0,14.0,0.08543770015239716,2.0678598880767822,22.172199249267578,100.92900085449219,63.37710189819336
1.3285000324249268,-2.5562500953674316,-0.07175000011920929,23.433258056640625,22.0,16.50913429260254,723.393798828125,101.52037048339844,249.0,56.25,1721928576.0,375000000.0,14.0,0.08534959703683853,2.065850019454956,22.18470001220703,100.92400360107422,63.393699645996094
1.380500078201294,-2.5782501697540283,-0.14100000262260437,23.417816162109375,23.0,16.512426376342773,723.0252685546875,101.53606414794922,249.0,56.25,1721928576.0,425000000.0,14.0,0.085378497838974,2.0663399696350098,22.16189956665039,100.927001953125,63.43040084838867
1.59975004196167,-2.639500141143799,-0.2097500115633011,23.397186279296875,24.0,16.513898849487305,723.2284545898438,101.53606414794922,249.0,56.25,1721928576.0,475000000.0,14.0,0.08541610091924667,2.067379951477051,22.176599502563477,100.927001953125,63.42110061645508
1.4930000305175781,-2.623000144958496,-0.1290000081062317,23.39373779296875,25.0,16.511056900024414,723.488037109375,101.53606414794922,249.0,56.25,1721928576.0,525000000.0,14.0,0.085344098508358,2.0656800270080566,22.180999755859375,100.927001953125,63.44860076904297
1.496000051498413,-2.654750108718872,-0.057750001549720764,23.388580322265625,26.0,16.51167869567871,723.2208862304688,101.53606414794922,249.0,56.25,1721928576.0,575000000.0,14.0,0.08544369786977768,2.0679800510406494,22.169099807739258,100.92900085449219,63.38520050048828
1.4385000467300415,-2.6942501068115234,-0.011250000447034836,23.405731201171875,27.0,16.510637283325195,722.9450073242188,101.53606414794922,249.0,56.25,1721928576.0,625000000.0,14.0,0.08543220162391663,2.0677599906921387,22.175100326538086,100.927001953125,63.40700149536133
1.4160000085830688,-2.6337502002716064,0.008500000461935997,23.390289306640625,28.0,16.513879776000977,723.2274780273438,101.57247924804688,249.0,56.25,1721928576.0,675000000.0,14.0,0.08525490015745163,2.0633599758148193,22.16320037841797,100.927001953125,63.44150161743164
1.3865001201629639,-2.628000020980835,0.035750001668930054,23.417816162109375,29.0,16.511091232299805,723.3197631835938,101.54642486572266,249.0,56.25,1721928576.0,725000000.0,14.0,0.08537550270557404,2.0664000511169434,22.176300048828125,100.92900085449219,63.444400787353516
1.3690000772476196,-2.634000062942505,0.02800000086426735,23.414337158203125,30.0,16.51335906982422,723.3267822265625,101.57247924804688,249.0,56.25,1721928576.0,775000000.0,14.0,0.08524669706821442,2.063149929046631,22.162500381469727,100.92900085449219,63.434898376464844
1.374500036239624,-2.6760001182556152,-0.012250000610947609,23.4298095703125,31.0,16.511695861816406,723.0383911132812,101.53606414794922,249.0,56.25,1721928576.0,825000000.0,14.0,0.08535850048065186,2.0657401084899902,22.14940071105957,100.927001953125,63.4099006652832
1.4217500686645508,-2.6417500972747803,-0.023750001564621925,23.41607666015625,32.0,16.51034164428711,723.4848022460938,101.53606414794922,249.0,56.25,1721928576.0,875000000.0,14.0,0.08523870259523392,2.0630600452423096,22.172800064086914,100.927001953125,63.40829849243164
1.4487500190734863,-2.594250202178955,-0.027750002220273018,23.433258056640625,33.0,16.512065887451172,723.3677978515625,101.52037048339844,249.0,56.25,1721928576.0,925000000.0,14.0,0.08536860346794128,2.0661399364471436,22.166900634765625,100.92900085449219,63.422401428222656
1.4637501239776611,-2.6912500858306885,-0.0742500051856041,23.407470703125,34.0,16.51348114013672,723.03125,101.54642486572266,249.0,56.25,1721928576.0,975000000.0,14.0,0.08523599803447723,2.0630500316619873,22.179399490356445,100.92400360107422,63.44670104980469
1.5140000581741333,-2.724250078201294,-0.06424999982118607,23.48309326171875,35.0,16.511869430541992,722.7822265625,101.51001739501953,249.0,56.25,1721928576.0,25000000.0,14.0,0.0855012983083725,2.0697200298309326,22.20599937438965,100.927001953125,63.4296989440918
1.4410001039505005,-2.6750001907348633,-0.048250000923871994,23.570709228515625,36.0,16.51026725769043,723.6295776367188,101.49966430664062,249.0,56.25,1721928576.0,75000000.0,14.0,0.08571430295705795,2.0746500492095947,22.182199478149414,100.92900085449219,63.398799896240234
1.5135000944137573,-2.656750202178955,-0.030750000849366188,23.50543212890625,37.0,16.510700225830078,723.986572265625,101.49966430664062,249.0,56.25,1721928576.0,125000000.0,14.0,0.08569669723510742,2.0742099285125732,22.180700302124023,100.927001953125,63.41780090332031
1.411750078201294,-2.6125001907348633,-0.05450000241398811,23.51055908203125,38.0,16.495805740356445,727.9217529296875,101.52037048339844,249.0,56.25,1721928576.0,175000000.0,14.0,0.08577720075845718,2.0763800144195557,22.204099655151367,100.92900085449219,63.40589904785156
1.4882500171661377,-2.6367502212524414,-0.1352500021457672,23.69964599609375,39.0,16.491352081298828,730.1984252929688,101.54642486572266,249.0,56.25,1721928576.0,225000000.0,14.0,0.08587930351495743,2.0789101123809814,22.211000442504883,100.92900085449219,63.42430114746094
1.5632500648498535,-2.7365000247955322,-0.03700000047683716,23.57586669921875,40.0,16.489845275878906,731.705810546875,101.54642486572266,249.0,56.25,1721928576.0,275000000.0,14.0,0.08571360260248184,2.07492995262146,22.214099884033203,100.93099975585938,63.450801849365234
1.7045000791549683,-2.7682502269744873,-0.12025000900030136,23.692779541015625,41.0,16.470584869384766,737.6229858398438,101.54642486572266,249.0,56.25,1721928576.0,325000000.0,14.0,0.08589579910039902,2.0790600776672363,22.184099197387695,100.92900085449219,63.40660095214844
1.7325000762939453,-2.6762502193450928,-0.19625000655651093,23.678985595703125,42.0,16.461883544921875,738.2278442382812,101.54642486572266,249.0,56.25,1721928576.0,375000000.0,14.0,0.08623529970645905,2.0873000621795654,22.18600082397461,100.927001953125,63.404701232910156
1.7445000410079956,-2.713750123977661,-0.039250001311302185,23.59820556640625,43.0,16.45156478881836,741.8746948242188,101.5828628540039,249.0,56.25,1721928576.0,425000000.0,14.0,0.08629059791564941,2.08870005607605,22.19219970703125,100.927001953125,63.423500061035156
1.6182501316070557,-2.7330000400543213,-0.07475000619888306,23.68243408203125,44.0,16.454071044921875,741.3527221679688,101.5828628540039,249.0,56.25,1721928576.0,475000000.0,14.0,0.08632709830999374,2.089440107345581,22.17690086364746,100.927001953125,63.41230010986328
1.6150001287460327,-2.986250162124634,0.005000000353902578,23.495086669921875,45.0,16.460899353027344,740.8072509765625,101.5828628540039,249.0,56.25,1721928576.0,525000000.0,14.0,0.08610849827528,2.084320068359375,22.19659996032715,100.92900085449219,63.3942985534668
1.5887501239776611,-2.9872500896453857,-0.03674999997019768,23.447021484375,46.0,16.456398010253906,740.6218872070312,101.5828628540039,249.0,56.25,1721928576.0,575000000.0,14.0,0.08613210171461105,2.0848300457000732,22.188800811767578,100.927001953125,63.382999420166016
1.7400001287460327,-3.0420000553131104,-0.05050000175833702,23.4761962890625,47.0,16.481632232666016,732.544921875,101.5828628540039,249.0,56.25,1721928576.0,625000000.0,14.0,0.08594069629907608,2.080310106277466,22.20159912109375,100.92400360107422,63.42070007324219
1.908000111579895,-3.1150002479553223,-0.24125000834465027,23.6085205078125,48.0,16.50406837463379,725.0197143554688,101.5828628540039,249.0,56.25,1721928576.0,675000000.0,14.0,0.08560910075902939,2.0722599029541016,22.19849967956543,100.92900085449219,63.399898529052734
1.7442500591278076,-3.002000093460083,-0.0027500002179294825,24.458160400390625,49.0,16.489574432373047,729.62158203125,101.53073120117188,249.0,56.25,1721928576.0,725000000.0,14.0,0.08590810000896454,2.0794999599456787,22.19969940185547,100.92900085449219,63.395999908447266
1.7825000286102295,-3.1680002212524414,-0.07175000011920929,24.494293212890625,50.0,16.35445213317871,759.9613647460938,101.54642486572266,249.0,56.25,1721928576.0,775000000.0,14.0,0.08697470277547836,2.1053199768066406,22.199499130249023,100.927001953125,63.425201416015625
1.5417500734329224,-3.2095000743865967,-0.07325000315904617,24.373870849609375,51.0,16.283409118652344,774.796142578125,101.54642486572266,249.0,56.25,1721928576.0,825000000.0,14.0,0.0865527018904686,2.094980001449585,22.18630027770996,100.927001953125,63.4098014831543
1.2970000505447388,-3.504500150680542,0.16900001466274261,24.2344970703125,52.0,16.32486343383789,767.3545532226562,101.53606414794922,249.0,56.25,1721928576.0,875000000.0,14.0,0.08712100237607956,2.10903000831604,22.21660041809082,100.927001953125,63.35810089111328
1.0222500562667847,-3.40975022315979,0.2757500112056732,24.225860595703125,53.0,16.309215545654297,770.9644775390625,101.53606414794922,249.0,56.25,1721928576.0,925000000.0,14.0,0.08680509775876999,2.101560115814209,22.236000061035156,100.927001953125,63.382198333740234
1.3165000677108765,-3.2960002422332764,0.31175002455711365,24.163909912109375,54.0,16.338497161865234,764.0223388671875,101.53606414794922,249.0,56.25,1721928576.0,975000000.0,14.0,0.08709180355072021,2.1085500717163086,22.24139976501465,100.93099975585938,63.39400100708008
1.5885000228881836,-3.1060001850128174,0.30675002932548523,24.29986572265625,55.0,16.349899291992188,762.6217041015625,101.53606414794922,249.0,56.25,1721928576.0,25000000.0,14.0,0.08689989894628525,2.1041300296783447,22.265399932861328,100.92900085449219,63.37070083618164
1.251750111579895,-2.9905002117156982,0.2592500150203705,23.79931640625,56.0,16.347637176513672,764.0048217773438,101.53606414794922,249.0,56.25,1721928576.0,75000000.0,14.0,0.08704739809036255,2.107919931411743,22.289199829101562,100.927001953125,63.3473014831543
1.5542501211166382,-3.2150001525878906,0.15975001454353333,24.100311279296875,57.0,16.322359085083008,769.2020874023438,101.53606414794922,249.0,56.25,1721928576.0,125000000.0,14.0,0.08697669953107834,2.106060028076172,22.272899627685547,100.927001953125,63.36750030517578
0.8822500705718994,-2.968750238418579,0.6455000042915344,24.35662841796875,58.0,16.34532928466797,764.1131591796875,101.53606414794922,249.0,56.25,1721928576.0,175000000.0,14.0,0.08709859848022461,2.109189987182617,22.292299270629883,100.927001953125,63.31610107421875
1.0565000772476196,-2.87850022315979,0.40450000762939453,23.6514892578125,59.0,16.34086036682129,765.2015380859375,101.53606414794922,249.0,56.25,1721928576.0,225000000.0,14.0,0.08727669715881348,2.113300085067749,22.269800186157227,100.927001953125,63.382999420166016
1.158750057220459,-2.9387500286102295,0.37150001525878906,23.464141845703125,60.0,16.351234436035156,762.2031860351562,101.53606414794922,249.0,56.25,1721928576.0,275000000.0,14.0,0.08723030239343643,2.1122400760650635,22.277599334716797,100.92900085449219,63.3400993347168
1.1680001020431519,-2.9725000858306885,0.20100000500679016,23.4298095703125,61.0,16.386341094970703,752.2314453125,101.5621109008789,249.0,56.25,1721928576.0,325000000.0,14.0,0.08683860301971436,2.1027700901031494,22.278600692749023,100.927001953125,63.27239990234375
1.1610000133514404,-2.9805002212524414,0.13325001299381256,23.417816162109375,62.0,16.419910430908203,745.8187255859375,101.54642486572266,249.0,56.25,1721928576.0,375000000.0,14.0,0.08692619949579239,2.1049299240112305,22.283599853515625,100.92900085449219,63.3291015625
1.1540000438690186,-2.9695000648498535,0.16475000977516174,23.440155029296875,63.0,16.460264205932617,735.5472412109375,101.54642486572266,249.0,56.25,1721928576.0,425000000.0,14.0,0.08570320159196854,2.07492995262146,22.24139976501465,100.927001953125,63.34320068359375
1.1770000457763672,-2.9502501487731934,0.12175000458955765,23.4315185546875,0.0,16.48516082763672,729.6434326171875,101.54642486572266,249.0,56.25,1721928576.0,475000000.0,14.0,0.08589070290327072,2.079129934310913,22.204500198364258,100.927001953125,63.36140060424805
1.1800000667572021,-2.882000207901001,0.1705000102519989,23.4521484375,1.0,16.495561599731445,726.1280517578125,101.54642486572266,249.0,56.25,1721928576.0,525000000.0,14.0,0.08550810068845749,2.069809913635254,22.198200225830078,100.927001953125,63.35369873046875
1.1987500190734863,-2.7810001373291016,0.171750009059906,23.4710693359375,2.0,16.507471084594727,725.23193359375,101.54642486572266,249.0,56.25,1721928576.0,575000000.0,14.0,0.08537440001964569,2.0666298866271973,22.204099655151367,100.927001953125,63.355201721191406
1.093500018119812,-2.723750114440918,0.19350001215934753,23.58966064453125,3.0,16.498380661010742,726.4204711914062,101.51001739501953,249.0,56.25,1721928576.0,625000000.0,14.0,0.08634120225906372,2.0899899005889893,22.20039939880371,100.927001953125,63.32270050048828
1.1387500762939453,-2.6847500801086426,0.1837500035762787,23.56732177734375,4.0,16.476497650146484,731.6058349609375,101.57247924804688,249.0,56.25,1721928576.0,675000000.0,14.0,0.08606850355863571,2.0836899280548096,22.231599807739258,100.92400360107422,63.32379913330078
1.0460000038146973,-2.614000082015991,0.24750001728534698,23.50543212890625,5.0,16.49807357788086,725.3834838867188,101.53606414794922,249.0,56.25,1721928576.0,725000000.0,14.0,0.08567310124635696,2.074009895324707,22.22100067138672,100.927001953125,63.350799560546875
0.9817500710487366,-2.595750093460083,0.26475000381469727,23.440155029296875,6.0,16.502958297729492,725.3617553710938,101.54642486572266,249.0,56.25,1721928576.0,775000000.0,14.0,0.08581750094890594,2.0775599479675293,22.226600646972656,100.927001953125,63.338600158691406
0.9185000658035278,-2.5562500953674316,0.21175001561641693,23.696197509765625,7.0,16.504064559936523,724.8540649414062,101.54642486572266,249.0,56.25,1721928576.0,825000000.0,14.0,0.08604779839515686,2.083120107650757,22.22410011291504,100.927001953125,63.331199645996094
0.9142500162124634,-2.4140000343322754,0.2240000069141388,23.62225341796875,8.0,16.484939575195312,730.8138427734375,101.54642486572266,249.0,56.25,1721928576.0,875000000.0,14.0,0.0859764963388443,2.0815300941467285,22.239200592041016,100.927001953125,63.28990173339844
0.8390000462532043,-2.3965001106262207,0.17125001549720764,23.508819580078125,9.0,16.47937774658203,731.7880859375,101.54642486572266,249.0,56.25,1721928576.0,925000000.0,14.0,0.08590870350599289,2.0799899101257324,22.249799728393555,100.92400360107422,63.2952995300293
0.924250066280365,-2.3610000610351562,0.10350000858306885,23.611968994140625,10.0,16.463178634643555,737.7108764648438,101.54642486572266,249.0,56.25,1721928576.0,975000000.0,14.0,0.08622279763221741,2.0875399112701416,22.244800567626953,100.92400360107422,63.37950134277344
1.068000078201294,-2.2467501163482666,-0.05000000074505806,23.92657470703125,11.0,16.458484649658203,737.9111938476562,101.54642486572266,249.0,56.25,1721928576.0,25000000.0,14.0,0.0863301008939743,2.090280055999756,22.25950050354004,100.92900085449219,63.37699890136719
0.987250030040741,-2.1997501850128174,-0.1667500138282776,23.947174072265625,12.0,16.471675872802734,734.9207153320312,101.57247924804688,249.0,56.25,1721928576.0,75000000.0,14.0,0.08618959784507751,2.0869200229644775,22.26420021057129,100.927001953125,63.35260009765625
1.0180000066757202,-2.23075008392334,-0.05400000140070915,23.9781494140625,13.0,16.44908905029297,741.3180541992188,101.51001739501953,249.0,56.25,1721928576.0,125000000.0,14.0,0.08650320023298264,2.0945000648498535,22.26289939880371,100.927001953125,63.32699966430664
0.33900001645088196,-2.0920000076293945,-0.2645000219345093,24.014251708984375,14.0,16.431787490844727,746.720703125,101.51001739501953,249.0,56.25,1721928576.0,175000000.0,14.0,0.08648049831390381,2.094180107116699,22.287700653076172,100.927001953125,63.29050064086914
2.071000099182129,-1.7425000667572021,-0.2977500259876251,24.0487060546875,15.0,16.418113708496094,749.26611328125,101.49966430664062,249.0,56.25,1721928576.0,225000000.0,14.0,0.08667899668216705,2.0990800857543945,22.29800033569336,100.92900085449219,63.315799713134766
2.241000175476074,-2.029250144958496,0.06300000101327896,23.942047119140625,16.0,16.41013526916504,751.8259887695312,101.49966430664062,249.0,56.25,1721928576.0,275000000.0,14.0,0.08684460073709488,2.1031599044799805,22.305500030517578,100.93099975585938,63.34579849243164
1.5817500352859497,-1.714750051498413,0.6855000257492065,24.07794189453125,17.0,16.392414093017578,755.8958129882812,101.49966430664062,249.0,56.25,1721928576.0,325000000.0,14.0,0.08702579885721207,2.1075499057769775,22.305500030517578,100.93099975585938,63.3302001953125
1.6662501096725464,-1.1685000658035278,0.6930000185966492,24.201751708984375,18.0,16.377885818481445,757.621826171875,101.54642486572266,249.0,56.25,1721928576.0,375000000.0,14.0,0.08707010000944138,2.1087300777435303,22.316099166870117,100.927001953125,63.32509994506836
1.8215000629425049,-1.9477500915527344,0.674750030040741,24.17767333984375,19.0,16.37870216369629,758.3592529296875,101.54642486572266,249.0,56.25,1721928576.0,425000000.0,14.0,0.08695659786462784,2.1061599254608154,22.3351993560791,100.92400360107422,63.31850051879883
1.2375000715255737,-2.094250202178955,0.1445000022649765,24.146697998046875,20.0,16.38419532775879,756.890380859375,101.54642486572266,249.0,56.25,1721928576.0,475000000.0,14.0,0.08729760348796844,2.1142899990081787,22.321699142456055,100.92900085449219,63.297000885009766
1.383500099182129,-1.3917500972747803,0.28050002455711365,24.11578369140625,21.0,16.374555587768555,758.036865234375,101.54642486572266,249.0,56.25,1721928576.0,525000000.0,14.0,0.08698590099811554,2.1069600582122803,22.345500946044922,100.92900085449219,63.2953987121582
1.192750096321106,-1.0482500791549683,0.6740000247955322,24.1605224609375,22.0,16.371915817260742,759.1102294921875,101.54642486572266,249.0,56.25,1721928576.0,575000000.0,14.0,0.08699160069227219,2.1071999073028564,22.356199264526367,100.92900085449219,63.312400817871094
1.0105000734329224,-1.3752501010894775,0.23350000381469727,24.146697998046875,23.0,16.38007164001465,757.3889770507812,101.5621109008789,249.0,56.25,1721928576.0,625000000.0,14.0,0.08726049959659576,2.113719940185547,22.356800079345703,100.93099975585938,63.28810119628906
1.0825001001358032,-1.4930000305175781,0.027500001713633537,24.186279296875,24.0,16.369714736938477,758.2686157226562,101.61420440673828,249.0,56.25,1721928576.0,675000000.0,14.0,0.08708669990301132,2.1094000339508057,22.345199584960938,100.92900085449219,63.29629898071289
1.6757501363754272,-1.2672500610351562,0.46300002932548523,24.1605224609375,25.0,16.381250381469727,756.328857421875,101.54642486572266,249.0,56.25,1721928576.0,725000000.0,14.0,0.08711019903421402,2.1099801063537598,22.346099853515625,100.927001953125,63.30080032348633
1.2812501192092896,-1.2360000610351562,0.37950003147125244,24.072723388671875,26.0,16.370052337646484,758.6543579101562,101.57247924804688,249.0,56.25,1721928576.0,775000000.0,14.0,0.0870949998497963,2.1097300052642822,22.358699798583984,100.92900085449219,63.27360153198242
1.311500072479248,-1.3200000524520874,0.2670000195503235,24.143280029296875,27.0,16.366907119750977,759.4705810546875,101.57247924804688,249.0,56.25,1721928576.0,825000000.0,14.0,0.08716040104627609,2.1112399101257324,22.350500106811523,100.927001953125,63.25270080566406
1.2452501058578491,-1.4537500143051147,0.18700000643730164,24.220672607421875,28.0,16.381025314331055,755.5394897460938,101.57247924804688,249.0,56.25,1721928576.0,875000000.0,14.0,0.0873275026679039,2.1153600215911865,22.358699798583984,100.93099975585938,63.23830032348633
1.1115000247955322,-1.3250000476837158,0.2877500057220459,24.224151611328125,29.0,16.371570587158203,757.7268676757812,101.5621109008789,249.0,56.25,1721928576.0,925000000.0,14.0,0.08740569651126862,2.117189884185791,22.352399826049805,100.92900085449219,63.25379943847656
